id,status,french_name,english_name,french_attribut,english_attribut,type,french_tag,english_tag,unit,validity_range,comment,CO2,main_type,sous_type
41786,Valide générique,Pétoncle ou Peigne du Pérou,Peru sea scallop,noix,without coral," Viandes, oeufs, poissons > Mollusques et crustacés crus","Agribalyse,Pétoncle ou Peigne du Pérou,mollusques et crustacés crus","Agribalyse,Peru sea scallop,mollusques et crustacés crus",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : LDPE - Préparation : Pas de préparation,9.68,"Viandes, oeufs, poissons",Mollusques et crustacés crus
40845,Valide générique,Picodon (fromage de chèvre),Picodon cheese,,from goat's milk, Lait et produits laitiers > Fromages,"Agribalyse,Picodon (fromage de chèvre),fromages","Agribalyse,Picodon cheese,fromages",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : LDPE - Préparation : Pas de préparation,6.87,Lait et produits laitiers,Fromages
41787,Valide générique,Pied de porc demi-sel,Pork trotters salt-cured,,," Viandes, oeufs, poissons > Charcuteries","Agribalyse,Pied de porc demi-sel,charcuteries","Agribalyse,Pork trotters salt-cured,charcuteries",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PVC - Préparation : Four,3.33,"Viandes, oeufs, poissons",Charcuteries
41788,Valide générique,Pigeon,Pigeon,viande,meat," Viandes, oeufs, poissons > Viandes cuites","Agribalyse,Pigeon,viandes cuites","Agribalyse,Pigeon,viandes cuites",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Four,9.33,"Viandes, oeufs, poissons",Viandes cuites
40533,Valide générique,Pignon de pin,Pine nuts,,," Fruits, légumes, légumineuses et oléagineux > Fruits à coque et graines oléagineuses","Agribalyse,Pignon de pin,fruits à coque et graines oléagineuses","Agribalyse,Pine nuts,fruits à coque et graines oléagineuses",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : LDPE - Préparation : Pas de préparation,4.16,"Fruits, légumes, légumineuses et oléagineux",Fruits à coque et graines oléagineuses
41789,Valide générique,Pilchard,Pilchard,sauce tomate,in tomato sauce," Viandes, oeufs, poissons > Produits à base de poissons et produits de la mer","Agribalyse,Pilchard,produits à base de poissons et produits de la mer","Agribalyse,Pilchard,produits à base de poissons et produits de la mer",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : Aluminium - Préparation : Pas de préparation,6.09,"Viandes, oeufs, poissons",Produits à base de poissons et produits de la mer
40534,Valide générique,Piment,Chili pepper,cru,raw," Fruits, légumes, légumineuses et oléagineux > Légumes","Agribalyse,légumes,Piment","Agribalyse,légumes,Chili pepper",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (moyen) - Matériau d'emballage : Pas d'emballage - Préparation : Pas de préparation,1.19,"Fruits, légumes, légumineuses et oléagineux",Légumes
41790,Valide générique,Pintade,Guinea fowl,crue,raw," Viandes, oeufs, poissons > Viandes crues","Pintade,Agribalyse,viandes crues","Agribalyse,Guinea fowl,viandes crues",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Pas de préparation,6.98,"Viandes, oeufs, poissons",Viandes crues
41791,Valide générique,Pintade,Guinea fowl,cuisse,leg," Viandes, oeufs, poissons > Viandes crues","Pintade,Agribalyse,viandes crues","Agribalyse,Guinea fowl,viandes crues",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Pas de préparation,6.98,"Viandes, oeufs, poissons",Viandes crues
41792,Valide générique,Pintade,Guinea fowl,poitrine,breast," Viandes, oeufs, poissons > Viandes crues","Pintade,Agribalyse,viandes crues","Agribalyse,Guinea fowl,viandes crues",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Pas de préparation,6.82,"Viandes, oeufs, poissons",Viandes crues
40069,Valide générique,Piperade basquaise,Piperade,,Basque-style (fondue of sweet peppers and tomatoes flavoured with onions and garlics), Entrées et plats composés > Plats composés,"Agribalyse,Piperade basquaise,plats composés","Agribalyse,Piperade,plats composés",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PP - Préparation : Micro-onde,1.28,Entrées et plats composés,Plats composés
40070,Valide générique,Pissaladière,Pizza,,onion anchovy and black olives," Entrées et plats composés > Pizzas, tartes et crêpes salées","Agribalyse,Pissaladière,pizzas,tartes et crêpes salées","Agribalyse,Pizza,pizzas,tartes et crêpes salées",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : Carton - Préparation : Four,1.86,Entrées et plats composés,"Pizzas, tartes et crêpes salées"
40535,Valide générique,Pissenlit,Dandelion,cru,raw," Fruits, légumes, légumineuses et oléagineux > Légumes","Agribalyse,légumes,Pissenlit","Agribalyse,légumes,Dandelion",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (moyen) - Matériau d'emballage : Pas d'emballage - Préparation : Pas de préparation,0.948,"Fruits, légumes, légumineuses et oléagineux",Légumes
40536,Valide générique,Pistache,Pistachio nut,grillée,grilled," Fruits, légumes, légumineuses et oléagineux > Fruits à coque et graines oléagineuses","Agribalyse,Pistache,fruits à coque et graines oléagineuses","Agribalyse,fruits à coque et graines oléagineuses,Pistachio nut",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : LDPE - Préparation : Pas de préparation,7.35,"Fruits, légumes, légumineuses et oléagineux",Fruits à coque et graines oléagineuses
40537,Valide générique,Pistache,Pistachio nut,grillée,grilled," Fruits, légumes, légumineuses et oléagineux > Fruits à coque et graines oléagineuses","Agribalyse,Pistache,fruits à coque et graines oléagineuses","Agribalyse,fruits à coque et graines oléagineuses,Pistachio nut",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : LDPE - Préparation : Pas de préparation,7.35,"Fruits, légumes, légumineuses et oléagineux",Fruits à coque et graines oléagineuses
39661,Valide générique,Pizza,Topping sauce for pizza,sauce garniture pour,, Aides culinaires et ingrédients divers > Aides culinaires,"Agribalyse,Pizza,aides culinaires","Agribalyse,Topping sauce for pizza,aides culinaires",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : Carton - Préparation : Pas de préparation,0.721,Aides culinaires et ingrédients divers,Aides culinaires
40071,Valide générique,Pizza 4 fromages,Pizza,,four cheeses," Entrées et plats composés > Pizzas, tartes et crêpes salées","Agribalyse,Pizza 4 fromages,pizzas,tartes et crêpes salées","Agribalyse,Pizza,pizzas,tartes et crêpes salées",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : Carton - Préparation : Four,3.31,Entrées et plats composés,"Pizzas, tartes et crêpes salées"
40072,Valide générique,Pizza à la viande,Pizza,type bolognaise,bolognese-style w meat," Entrées et plats composés > Pizzas, tartes et crêpes salées","Agribalyse,Pizza à la viande,pizzas,tartes et crêpes salées","Agribalyse,Pizza,pizzas,tartes et crêpes salées",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : Carton - Préparation : Four,7.48,Entrées et plats composés,"Pizzas, tartes et crêpes salées"
40073,Valide générique,Pizza au chèvre et lardons,Pizza,,goat cheese and lardoons," Entrées et plats composés > Pizzas, tartes et crêpes salées","Agribalyse,Pizza au chèvre et lardons,pizzas,tartes et crêpes salées","Agribalyse,Pizza,pizzas,tartes et crêpes salées",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : Carton - Préparation : Four,3.59,Entrées et plats composés,"Pizzas, tartes et crêpes salées"
40074,Valide générique,Pizza au chorizo ou salami,Pizza,,chorizo or salami," Entrées et plats composés > Pizzas, tartes et crêpes salées","Agribalyse,Pizza au chorizo ou salami,pizzas,tartes et crêpes salées","Agribalyse,Pizza,pizzas,tartes et crêpes salées",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : Carton - Préparation : Four,2.47,Entrées et plats composés,"Pizzas, tartes et crêpes salées"
40075,Valide générique,Pizza au fromage ou Pizza margherita,Pizza,,cheese and tomato or Margherita pizza," Entrées et plats composés > Pizzas, tartes et crêpes salées","Agribalyse,Pizza au fromage ou Pizza margherita,pizzas,tartes et crêpes salées","Agribalyse,Pizza,pizzas,tartes et crêpes salées",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : Carton - Préparation : Four,1.64,Entrées et plats composés,"Pizzas, tartes et crêpes salées"
40076,Valide générique,Pizza au poulet,Pizza,,chicken," Entrées et plats composés > Pizzas, tartes et crêpes salées","Agribalyse,Pizza au poulet,pizzas,tartes et crêpes salées","Agribalyse,Pizza,pizzas,tartes et crêpes salées",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : Carton - Préparation : Four,2.98,Entrées et plats composés,"Pizzas, tartes et crêpes salées"
40077,Valide générique,Pizza au saumon,Pizza,,salmon," Entrées et plats composés > Pizzas, tartes et crêpes salées","Agribalyse,pizzas,tartes et crêpes salées,Pizza au saumon","Agribalyse,Pizza,pizzas,tartes et crêpes salées",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : Carton - Préparation : Four,2.46,Entrées et plats composés,"Pizzas, tartes et crêpes salées"
40078,Valide générique,Pizza au speck ou jambon cru,Pizza,,cured ham," Entrées et plats composés > Pizzas, tartes et crêpes salées","Agribalyse,Pizza au speck ou jambon cru,pizzas,tartes et crêpes salées","Agribalyse,Pizza,pizzas,tartes et crêpes salées",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : Carton - Préparation : Four,3.08,Entrées et plats composés,"Pizzas, tartes et crêpes salées"
40079,Valide générique,Pizza au thon,Pizza,,tuna," Entrées et plats composés > Pizzas, tartes et crêpes salées","Agribalyse,pizzas,tartes et crêpes salées,Pizza au thon","Agribalyse,Pizza,pizzas,tartes et crêpes salées",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : Carton - Préparation : Four,2.46,Entrées et plats composés,"Pizzas, tartes et crêpes salées"
40080,Valide générique,Pizza aux fruits de mer,Pizza,,seafood," Entrées et plats composés > Pizzas, tartes et crêpes salées","Agribalyse,pizzas,tartes et crêpes salées,Pizza aux fruits de mer","Agribalyse,Pizza,pizzas,tartes et crêpes salées",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : Carton - Préparation : Four,2.46,Entrées et plats composés,"Pizzas, tartes et crêpes salées"
40081,Valide générique,Pizza aux lardons,Pizza,oignons et fromage,lardoons onions and cheese," Entrées et plats composés > Pizzas, tartes et crêpes salées","Agribalyse,Pizza aux lardons,pizzas,tartes et crêpes salées","Agribalyse,Pizza,pizzas,tartes et crêpes salées",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : Carton - Préparation : Four,3.59,Entrées et plats composés,"Pizzas, tartes et crêpes salées"
40082,Valide générique,Pizza aux légumes ou Pizza 4 saisons,Pizza,,vegetables or pizza 4 seasons," Entrées et plats composés > Pizzas, tartes et crêpes salées","Agribalyse,Pizza aux légumes ou Pizza 4 saisons,pizzas,tartes et crêpes salées","Agribalyse,Pizza,pizzas,tartes et crêpes salées",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : Carton - Préparation : Four,3.25,Entrées et plats composés,"Pizzas, tartes et crêpes salées"
40083,Valide générique,Pizza champignons fromage,Pizza,,cheese and mushrooms," Entrées et plats composés > Pizzas, tartes et crêpes salées","Agribalyse,Pizza champignons fromage,pizzas,tartes et crêpes salées","Agribalyse,Pizza,pizzas,tartes et crêpes salées",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : Carton - Préparation : Four,3.2,Entrées et plats composés,"Pizzas, tartes et crêpes salées"
40084,Valide générique,Pizza jambon fromage,Pizza,,ham and cheese," Entrées et plats composés > Pizzas, tartes et crêpes salées","Agribalyse,Pizza jambon fromage,pizzas,tartes et crêpes salées","Agribalyse,Pizza,pizzas,tartes et crêpes salées",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : Carton - Préparation : Four,3.08,Entrées et plats composés,"Pizzas, tartes et crêpes salées"
40085,Valide générique,Pizza jambon fromage champignons ou pizza royale,Pizza,reine ou regina,ham cheese and mushrooms," Entrées et plats composés > Pizzas, tartes et crêpes salées","Agribalyse,Pizza jambon fromage champignons ou pizza royale,pizzas,tartes et crêpes salées","Agribalyse,Pizza,pizzas,tartes et crêpes salées",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : Carton - Préparation : Four,3.27,Entrées et plats composés,"Pizzas, tartes et crêpes salées"
40086,Valide générique,Pizza kebab,Pizza,,kebab," Entrées et plats composés > Pizzas, tartes et crêpes salées","Agribalyse,Pizza kebab,pizzas,tartes et crêpes salées","Agribalyse,Pizza,pizzas,tartes et crêpes salées",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : Carton - Préparation : Four,3.08,Entrées et plats composés,"Pizzas, tartes et crêpes salées"
40087,Valide générique,Pizza type raclette ou tartiflette,Pizza with raclette or tartiflette cheese and lardoons,,," Entrées et plats composés > Pizzas, tartes et crêpes salées","Agribalyse,Pizza type raclette ou tartiflette,pizzas,tartes et crêpes salées","Agribalyse,Pizza with raclette or tartiflette cheese and lardoons,pizzas,tartes et crêpes salées",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : Carton - Préparation : Four,3.59,Entrées et plats composés,"Pizzas, tartes et crêpes salées"
39784,Valide générique,Plat légumes,Vegetable dish for baby,avec féculent,with starch, Aliments infantiles > Petits pots salés et plats infantiles,"Agribalyse,Plat légumes,petits pots salés et plats infantiles","Agribalyse,Vegetable dish for baby,petits pots salés et plats infantiles",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : PP - Préparation : Micro-onde,0.801,Aliments infantiles,Petits pots salés et plats infantiles
39776,Valide générique,Plat légumes,Vegetable dish for baby,avec féculent et lait/crème,with milk/cream and starch, Aliments infantiles > Petits pots salés et plats infantiles,"Agribalyse,Plat légumes,petits pots salés et plats infantiles","Agribalyse,Vegetable dish for baby,petits pots salés et plats infantiles",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : PP - Préparation : Micro-onde,0.903,Aliments infantiles,Petits pots salés et plats infantiles
39777,Valide générique,Plat légumes,Vegetable dish for baby,avec féculent et lait/crème,with milk/cream and starch, Aliments infantiles > Petits pots salés et plats infantiles,"Agribalyse,Plat légumes,petits pots salés et plats infantiles","Agribalyse,Vegetable dish for baby,petits pots salés et plats infantiles",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : PP - Préparation : Micro-onde,0.903,Aliments infantiles,Petits pots salés et plats infantiles
39778,Valide générique,Plat légumes,Vegetable dish for baby,avec féculent et lait/crème,with milk/cream and starch, Aliments infantiles > Petits pots salés et plats infantiles,"Agribalyse,Plat légumes,petits pots salés et plats infantiles","Agribalyse,Vegetable dish for baby,petits pots salés et plats infantiles",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : PP - Préparation : Micro-onde,0.903,Aliments infantiles,Petits pots salés et plats infantiles
39779,Valide générique,Plat légumes,Vegetable dish for baby,avec féculent et lait/crème,with milk/cream and starch, Aliments infantiles > Petits pots salés et plats infantiles,"Agribalyse,Plat légumes,petits pots salés et plats infantiles","Agribalyse,Vegetable dish for baby,petits pots salés et plats infantiles",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : PP - Préparation : Micro-onde,0.903,Aliments infantiles,Petits pots salés et plats infantiles
39780,Valide générique,Plat légumes,Vegetable dish for baby,avec féculent et viande/poisson,w meat/fish and starch, Aliments infantiles > Petits pots salés et plats infantiles,"Agribalyse,Plat légumes,petits pots salés et plats infantiles","Agribalyse,Vegetable dish for baby,petits pots salés et plats infantiles",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : PP - Préparation : Micro-onde,1.85,Aliments infantiles,Petits pots salés et plats infantiles
39781,Valide générique,Plat légumes,Vegetable dish for baby,avec féculent et viande/poisson,w meat/fish and starch, Aliments infantiles > Petits pots salés et plats infantiles,"Agribalyse,Plat légumes,petits pots salés et plats infantiles","Agribalyse,Vegetable dish for baby,petits pots salés et plats infantiles",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : PP - Préparation : Micro-onde,1.85,Aliments infantiles,Petits pots salés et plats infantiles
39782,Valide générique,Plat légumes,Vegetable dish for baby,avec féculent et viande/poisson,w meat/fish and starch, Aliments infantiles > Petits pots salés et plats infantiles,"Agribalyse,Plat légumes,petits pots salés et plats infantiles","Agribalyse,Vegetable dish for baby,petits pots salés et plats infantiles",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : PP - Préparation : Micro-onde,1.85,Aliments infantiles,Petits pots salés et plats infantiles
39783,Valide générique,Plat légumes,Vegetable dish for baby,avec féculent et viande/poisson,w meat/fish and starch, Aliments infantiles > Petits pots salés et plats infantiles,"Agribalyse,Plat légumes,petits pots salés et plats infantiles","Agribalyse,Vegetable dish for baby,petits pots salés et plats infantiles",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : PP - Préparation : Micro-onde,1.85,Aliments infantiles,Petits pots salés et plats infantiles
41793,Valide générique,Plie commune,European plaice,crue,raw," Viandes, oeufs, poissons > Poissons crus","Agribalyse,Plie commune,poissons crus","Agribalyse,European plaice,poissons crus",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Pas de préparation,10.8,"Viandes, oeufs, poissons",Poissons crus
40088,Valide générique,Poêlée de légumes assaisonnés à l'asiatiques ou wok de légumes,Vegetables pan-fried or stir-fried,surgelée,Asian-style, Entrées et plats composés > Plats composés,"Agribalyse,plats composés,Poêlée de légumes assaisonnés à l'asiatiques ou wok de légumes","Agribalyse,plats composés,Vegetables pan-fried or stir-fried",kgCO2e/kg de poids net,24/02/2026,Livraison : Congelé - Matériau d'emballage : LDPE - Préparation : Micro-onde,1.19,Entrées et plats composés,Plats composés
40090,Valide générique,Poêlée de légumes assaisonnés grillée,Grilled vegetables pan-fried,méridionale ou méditerranéenne,Mediterranean-style, Entrées et plats composés > Plats composés,"Agribalyse,plats composés,Poêlée de légumes assaisonnés grillée","Agribalyse,plats composés,Grilled vegetables pan-fried",kgCO2e/kg de poids net,24/02/2026,Livraison : Congelé - Matériau d'emballage : LDPE - Préparation : Micro-onde,1.19,Entrées et plats composés,Plats composés
40091,Valide générique,Poêlée de légumes assaisonnés sans champignon,Vegetables pan-fried without mushrooms,surgelée,frozen, Entrées et plats composés > Plats composés,"Agribalyse,plats composés,Poêlée de légumes assaisonnés sans champignon","Agribalyse,plats composés,Vegetables pan-fried without mushrooms",kgCO2e/kg de poids net,24/02/2026,Livraison : Congelé - Matériau d'emballage : LDPE - Préparation : Micro-onde,1.19,Entrées et plats composés,Plats composés
40092,Valide générique,Poêlée de pommes de terre préfrites,Pre-fried potatoes,lardons ou poulet,pan-fried, Entrées et plats composés > Plats composés,"Agribalyse,Poêlée de pommes de terre préfrites,plats composés","Agribalyse,Pre-fried potatoes,plats composés",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PP - Préparation : Micro-onde,2.28,Entrées et plats composés,Plats composés
40540,Valide générique,Poire,Pear,pulpe,peeled," Fruits, légumes, légumineuses et oléagineux > Fruits","Agribalyse,fruits,Poire","Agribalyse,fruits,Pear",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (moyen) - Matériau d'emballage : Pas d'emballage - Préparation : Pas de préparation,0.366,"Fruits, légumes, légumineuses et oléagineux",Fruits
40539,Valide générique,Poire,Pear,pulpe et peau,pulp and peel," Fruits, légumes, légumineuses et oléagineux > Fruits","Agribalyse,fruits,Poire","Agribalyse,fruits,Pear",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (moyen) - Matériau d'emballage : Pas d'emballage - Préparation : Pas de préparation,0.366,"Fruits, légumes, légumineuses et oléagineux",Fruits
40538,Valide générique,Poire au sirop léger,Pear,appertisée,canned in light syrup," Fruits, légumes, légumineuses et oléagineux > Fruits","Agribalyse,fruits,Poire au sirop léger","Agribalyse,fruits,Pear",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : Acier - Préparation : Pas de préparation,0.494,"Fruits, légumes, légumineuses et oléagineux",Fruits
40673,Valide générique,Poire belle Hélène,Belle Helene pear dessert (cooked pear topped with hot chocolate sauce on a bed of vanilla ice cream,,, Glaces et sorbets > Desserts glacés,"Agribalyse,Poire belle Hélène,desserts glacés","Agribalyse,Belle Helene pear dessert (cooked pear topped with hot chocolate sauce on a bed of vanilla ice cream),desserts glacés",kgCO2e/kg de poids net,24/02/2026,Livraison : Congelé - Matériau d'emballage : PP - Préparation : Pas de préparation,1.75,Glaces et sorbets,Desserts glacés
40541,Valide générique,Poireau,Leek,cru,raw," Fruits, légumes, légumineuses et oléagineux > Légumes","Agribalyse,légumes,Poireau","Agribalyse,Leek,légumes",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (moyen) - Matériau d'emballage : Pas d'emballage - Préparation : Pas de préparation,0.773,"Fruits, légumes, légumineuses et oléagineux",Légumes
40542,Valide générique,Poireau,Leek,cuit,cooked," Fruits, légumes, légumineuses et oléagineux > Légumes","Agribalyse,légumes,Poireau","Agribalyse,Leek,légumes",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (moyen) - Matériau d'emballage : PP - Préparation : Cuisson à l'eau,1.3,"Fruits, légumes, légumineuses et oléagineux",Légumes
40543,Valide générique,Poireau,Leek,surgelé,frozen," Fruits, légumes, légumineuses et oléagineux > Légumes","Agribalyse,légumes,Poireau","Agribalyse,Leek,légumes",kgCO2e/kg de poids net,24/02/2026,Livraison : Congelé - Matériau d'emballage : LDPE - Préparation : Pas de préparation,1.06,"Fruits, légumes, légumineuses et oléagineux",Légumes
40544,Valide générique,Pois cassé,Split pea,cuit,cooked," Fruits, légumes, légumineuses et oléagineux > Légumineuses","Agribalyse,légumineuses,Pois cassé","Agribalyse,Split pea,légumineuses",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : LDPE - Préparation : Micro-onde,0.377,"Fruits, légumes, légumineuses et oléagineux",Légumineuses
40545,Valide générique,Pois cassé,Split pea,sec,dried," Fruits, légumes, légumineuses et oléagineux > Légumineuses","Agribalyse,légumineuses,Pois cassé","Agribalyse,Split pea,légumineuses",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : LDPE - Préparation : Pas de préparation,0.875,"Fruits, légumes, légumineuses et oléagineux",Légumineuses
40546,Valide générique,Pois chiche,Chick pea,appertisé,canned," Fruits, légumes, légumineuses et oléagineux > Légumineuses","Agribalyse,légumineuses,Pois chiche","Agribalyse,Chick pea,légumineuses",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : Acier - Préparation : Pas de préparation,1.93,"Fruits, légumes, légumineuses et oléagineux",Légumineuses
40547,Valide générique,Pois chiche,Chick pea,cuit,cooked," Fruits, légumes, légumineuses et oléagineux > Légumineuses","Agribalyse,légumineuses,Pois chiche","Agribalyse,Chick pea,légumineuses",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : LDPE - Préparation : Pas de préparation,0.436,"Fruits, légumes, légumineuses et oléagineux",Légumineuses
40548,Valide générique,Pois chiche,Chick pea,sec,dried," Fruits, légumes, légumineuses et oléagineux > Légumineuses","Agribalyse,légumineuses,Pois chiche","Agribalyse,Chick pea,légumineuses",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : LDPE - Préparation : Pas de préparation,0.989,"Fruits, légumes, légumineuses et oléagineux",Légumineuses
40549,Valide générique,Pois mange-tout ou pois gourmand,Snow pea,bouilli/cuit à l'eau,boiled/cooked in water," Fruits, légumes, légumineuses et oléagineux > Légumes","Agribalyse,légumes,Pois mange-tout ou pois gourmand","Agribalyse,légumes,Snow pea",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (moyen) - Matériau d'emballage : PP - Préparation : Cuisson à l'eau,1.47,"Fruits, légumes, légumineuses et oléagineux",Légumes
40550,Valide générique,Pois mange-tout ou pois gourmand,Snow pea,cru,raw," Fruits, légumes, légumineuses et oléagineux > Légumes","Agribalyse,légumes,Pois mange-tout ou pois gourmand","Agribalyse,légumes,Snow pea",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (moyen) - Matériau d'emballage : Pas d'emballage - Préparation : Pas de préparation,0.913,"Fruits, légumes, légumineuses et oléagineux",Légumes
40551,Valide générique,Pois mange-tout ou pois gourmands,Snow pea,cuits,cooked," Fruits, légumes, légumineuses et oléagineux > Légumes","Agribalyse,légumes,Pois mange-tout ou pois gourmands","Agribalyse,légumes,Snow pea",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (moyen) - Matériau d'emballage : PP - Préparation : Cuisson à l'eau,1.47,"Fruits, légumes, légumineuses et oléagineux",Légumes
41796,Valide générique,Poisson,Fish,croquette ou beignet ou nuggets,croquette," Viandes, oeufs, poissons > Produits à base de poissons et produits de la mer","Poisson,Agribalyse,produits à base de poissons et produits de la mer","Agribalyse,Fish,produits à base de poissons et produits de la mer",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Four,7.86,"Viandes, oeufs, poissons",Produits à base de poissons et produits de la mer
40099,Valide générique,Poisson blanc à l'estragon,White fish with tarragon sauce,,, Entrées et plats composés > Plats composés,"Agribalyse,Poisson blanc à l'estragon,plats composés","Agribalyse,White fish with tarragon sauce,plats composés",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PP - Préparation : Micro-onde,8.59,Entrées et plats composés,Plats composés
40093,Valide générique,Poisson blanc à la bordelaise,Fish w bordelaise sauce,,, Entrées et plats composés > Plats composés,"Agribalyse,Poisson blanc à la bordelaise,plats composés","Agribalyse,Fish w bordelaise sauce,plats composés",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PP - Préparation : Micro-onde,7.77,Entrées et plats composés,Plats composés
40094,Valide générique,Poisson blanc à la florentine (sauce aux épinards),White fish with Florentine-style sauce (spinach sauce),,, Entrées et plats composés > Plats composés,"Agribalyse,Poisson blanc à la florentine (sauce aux épinards),plats composés","Agribalyse,White fish with Florentine-style sauce (spinach sauce),plats composés",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PP - Préparation : Micro-onde,8.59,Entrées et plats composés,Plats composés
40095,Valide générique,Poisson blanc à la marinière,White fish with shallots,(sauce aux oignons  vin blanc  moules),mussels and white wine sauce, Entrées et plats composés > Plats composés,"Agribalyse,plats composés,Poisson blanc à la marinière","Agribalyse,White fish with shallots,plats composés",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PP - Préparation : Micro-onde,7.77,Entrées et plats composés,Plats composés
